Experiment	Sweeper	
Saved Date	30.06.2023 14:04:32	
User		
Date		
Start time	30.06.2023 13:59:59	
Sweep channel: Name	Output 3 (V)	
Sweep channel: Start (V)	-150E-3	
Sweep channel: Stop (V)	150E-3	
Sweep channel: Points	501	
Sweep channel: Max slew rate (V/s)	Inf	
Sweep channel: Initial settling time (s)	20E+3	
Sweep channel: End settling time (s)	2E+0	
Sweep channel: Backward sweep	TRUE	
Sweep channel: Number of sweeps	2	
Sweep channel: Reset	FALSE	
Step channel 1: Name	Output 2 (V)	
Step channel 1: Start (V)	90E-6	
Step channel 1: Stop (V)	90E-6	
Step channel 1: Points	2	
Step channel 1: Max slew rate (V/s)	10E+0	
Step channel 1:  Initial settling time (s)	2E+0	
Step channel 1: End settling time (s)	2E+0	
Step channel 1: Backward sweep	FALSE	
Step channel 1: Reset	FALSE	
Sweep Type	2D-Both RT	
Acquire channels	Input 1 (V);LI Demod 3 X (V)	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Output 3 Setp. (V)	Input 1 [00001] (V)	LI Demod 3 X [00001] (V)	Input 1 [00001] [bwd] (V)	LI Demod 3 X [00001] [bwd] (V)
-14.400005E-3	30.755507E-3	-55.732700E-6	30.740056E-3	50.188293E-6
-13.799995E-3	30.804176E-3	-66.965615E-6	30.733656E-3	70.288414E-6
-13.200000E-3	30.826440E-3	5.5361475E-6	30.621052E-3	-9.5116402E-6
-12.600005E-3	30.874930E-3	75.216529E-6	30.565988E-3	-81.783008E-6
-11.999995E-3	30.896630E-3	16.787864E-6	30.478776E-3	-53.414733E-6
-11.399999E-3	30.904366E-3	-54.582270E-6	30.418547E-3	35.602443E-6
-10.800004E-3	30.943358E-3	-51.469797E-6	30.397719E-3	60.569269E-6
-10.199994E-3	30.959815E-3	56.933408E-6	30.369394E-3	28.392296E-6
-9.5999986E-3	30.854225E-3	56.777437E-6	30.418526E-3	-49.258186E-6
-9.0000033E-3	30.907085E-3	760.84615E-9	30.470379E-3	-57.881596E-6
-8.3999932E-3	30.869814E-3	-86.790234E-6	30.492669E-3	-2.2866236E-6
-7.7999979E-3	30.963227E-3	-19.089717E-6	30.562151E-3	68.831454E-6
-7.2000027E-3	30.948289E-3	51.532796E-6	30.598382E-3	65.127366E-6
-6.5999925E-3	30.969104E-3	61.679821E-6	30.625965E-3	-23.259350E-6
-5.9999973E-3	30.938476E-3	-37.530492E-6	30.676018E-3	-71.832859E-6
-5.4000020E-3	30.947605E-3	-78.949182E-6	30.721698E-3	-22.688879E-6
-4.7999918E-3	30.913331E-3	1.8416570E-6	30.750545E-3	60.610833E-6
-4.1999966E-3	30.916233E-3	61.215324E-6	30.717056E-3	80.662881E-6
-3.6000013E-3	30.897077E-3	40.477720E-6	30.599998E-3	-6.2335075E-6
-3.0000061E-3	30.900728E-3	-42.563574E-6	30.572182E-3	-82.641272E-6
-2.3999959E-3	30.877732E-3	-95.250587E-6	30.572681E-3	-40.417755E-6
-1.8000007E-3	30.896079E-3	-9.7015209E-6	30.590441E-3	20.182584E-6
-1.2000054E-3	30.871306E-3	68.675967E-6	30.619722E-3	74.215124E-6
-599.99526E-6	30.825363E-3	32.740656E-6	30.611724E-3	15.826485E-6
0.0000000E+0	30.810159E-3	-49.087117E-6	30.655466E-3	-51.570136E-6
599.99526E-6	30.836117E-3	-78.447083E-6	30.665966E-3	-64.399304E-6
1.2000054E-3	30.812494E-3	10.158282E-6	30.685157E-3	27.953360E-6
1.8000007E-3	30.787900E-3	86.916290E-6	30.684438E-3	70.350259E-6
2.3999959E-3	30.726656E-3	21.127067E-6	30.681221E-3	42.955191E-6
3.0000061E-3	30.703405E-3	-73.072937E-6	30.719463E-3	-52.184609E-6
3.6000013E-3	30.683424E-3	-58.366379E-6	30.699065E-3	-54.012009E-6
4.1999966E-3	30.688319E-3	50.932842E-6	30.685872E-3	1.3086402E-6
4.8000067E-3	30.633004E-3	78.322038E-6	30.931197E-3	65.942688E-6
5.4000020E-3	30.607112E-3	12.448977E-6	30.985694E-3	50.033304E-6
5.9999973E-3	30.610278E-3	-69.435933E-6	31.014331E-3	-53.263833E-6
6.6000074E-3	30.526489E-3	-32.446500E-6	30.990122E-3	-83.675382E-6
7.2000027E-3	30.510737E-3	57.983125E-6	30.726409E-3	-3.6244239E-6
7.7999979E-3	30.488182E-3	70.393929E-6	30.747745E-3	87.485168E-6
8.4000081E-3	30.530978E-3	-25.271242E-6	30.748462E-3	60.909886E-6
9.0000033E-3	30.531891E-3	-83.660059E-6	30.783484E-3	-37.113106E-6
9.5999986E-3	30.523788E-3	-31.115804E-6	30.773642E-3	-71.789655E-6
10.200009E-3	30.514585E-3	78.091492E-6	30.770496E-3	-22.910146E-6
10.800004E-3	30.512212E-3	51.893596E-6	30.821370E-3	42.584630E-6
11.399999E-3	30.527219E-3	-42.828036E-6	30.815529E-3	47.326201E-6
11.999995E-3	30.539526E-3	-79.061880E-6	30.817624E-3	-25.199482E-6
12.600005E-3	30.548813E-3	-5.9271911E-6	30.905446E-3	-77.734367E-6
13.200000E-3	30.592829E-3	65.612898E-6	30.888818E-3	-56.181896E-6
13.799995E-3	30.605199E-3	58.140249E-6	30.875351E-3	45.118373E-6
14.400005E-3	30.573945E-3	-42.144031E-6	30.937104E-3	59.562808E-6
15.000001E-3	30.574575E-3	-81.899685E-6	30.967176E-3	-11.738054E-6
15.599996E-3	30.570256E-3	11.542909E-6	31.003190E-3	-59.466023E-6
16.200006E-3	30.601129E-3	92.631228E-6	31.066822E-3	-56.284749E-6
16.800001E-3	30.565660E-3	35.060333E-6	31.077977E-3	41.890642E-6
17.399997E-3	30.564358E-3	-57.242680E-6	31.070588E-3	58.921098E-6
18.000007E-3	30.530490E-3	-64.154039E-6	31.038951E-3	-18.368210E-6
18.600002E-3	30.563038E-3	25.462863E-6	31.073792E-3	-80.317361E-6
19.199997E-3	30.544065E-3	88.553657E-6	31.081814E-3	-50.759463E-6
19.800007E-3	30.593831E-3	-14.098711E-6	31.110751E-3	35.276749E-6
20.400003E-3	30.570447E-3	-49.208356E-6	31.124648E-3	74.470299E-6
20.999998E-3	30.563926E-3	-30.592688E-6	31.096144E-3	-11.912896E-6
21.600008E-3	30.518323E-3	56.417106E-6	31.134097E-3	-61.641360E-6
22.200003E-3	30.514149E-3	82.764454E-6	31.115899E-3	-39.653285E-6
22.799999E-3	30.515872E-3	-13.771828E-6	31.094853E-3	39.589195E-6
23.400009E-3	30.542450E-3	-75.132324E-6	31.116121E-3	79.717487E-6
24.000004E-3	30.554634E-3	-20.743993E-6	31.099534E-3	19.251394E-6
24.599999E-3	30.567264E-3	64.909131E-6	31.090530E-3	-73.397838E-6
25.200009E-3	30.529719E-3	38.317932E-6	31.099649E-3	-56.124565E-6
25.800005E-3	30.540107E-3	-29.324721E-6	31.065783E-3	21.437529E-6
26.400000E-3	30.542279E-3	-80.258236E-6	31.004949E-3	75.644224E-6
26.999995E-3	30.523343E-3	-9.6748499E-6	30.989405E-3	24.232304E-6
27.600005E-3	30.539578E-3	69.514295E-6	30.968465E-3	-40.906474E-6
28.200001E-3	30.549655E-3	38.667818E-6	30.920411E-3	-45.605349E-6
28.799996E-3	30.494649E-3	-60.551054E-6	30.942075E-3	19.136256E-6
29.400006E-3	30.508984E-3	-71.016912E-6	30.931529E-3	65.100459E-6
30.000001E-3	30.502060E-3	23.735722E-6	30.942013E-3	32.273139E-6
30.599996E-3	30.473350E-3	59.597824E-6	30.881345E-3	-60.862189E-6
31.200007E-3	30.469723E-3	4.3617169E-6	30.869432E-3	-63.176536E-6
31.800002E-3	30.407501E-3	-91.332113E-6	30.881781E-3	1.0875156E-6
32.399997E-3	30.365266E-3	-38.673817E-6	30.870888E-3	66.624139E-6
33.000007E-3	30.343411E-3	25.643641E-6	30.869104E-3	36.346912E-6
33.600003E-3	30.286949E-3	95.424053E-6	30.848639E-3	-57.559027E-6
34.199998E-3	30.267961E-3	-15.865478E-6	30.888708E-3	-74.712407E-6
34.800008E-3	30.232271E-3	-75.164709E-6	30.870087E-3	-6.2261074E-6
35.400003E-3	30.179946E-3	-9.2612363E-6	30.826345E-3	87.607215E-6
35.999998E-3	30.158959E-3	57.683734E-6	30.831680E-3	50.486025E-6
36.600009E-3	30.129150E-3	47.917954E-6	30.815423E-3	-50.740957E-6
37.200004E-3	30.088045E-3	-42.530188E-6	30.812418E-3	-66.977380E-6
37.799999E-3	30.063039E-3	-50.675353E-6	30.810747E-3	-22.625629E-6
38.400009E-3	30.089445E-3	15.590889E-6	30.819857E-3	78.542405E-6
39.000005E-3	30.085534E-3	82.001876E-6	30.797407E-3	37.286034E-6
39.600000E-3	30.126918E-3	9.2938399E-6	30.854607E-3	-48.911617E-6
40.200010E-3	30.163266E-3	-72.565614E-6	30.819176E-3	-59.259590E-6
40.800005E-3	30.235160E-3	-41.547341E-6	30.805396E-3	6.3010275E-6
41.400000E-3	30.276760E-3	38.745653E-6	30.809876E-3	78.671350E-6
41.999996E-3	30.297618E-3	46.747249E-6	30.822741E-3	47.497637E-6
42.600006E-3	30.383168E-3	-29.341183E-6	30.831955E-3	-64.894972E-6
43.200001E-3	30.342128E-3	-74.826101E-6	30.750010E-3	-70.906506E-6
43.799996E-3	30.397583E-3	10.387973E-6	30.801568E-3	-19.947400E-6
44.400007E-3	30.283149E-3	66.919165E-6	30.795498E-3	63.540159E-6
45.000002E-3	30.279867E-3	21.216125E-6	30.799808E-3	33.630928E-6
45.599997E-3	30.273365E-3	-80.694706E-6	30.785583E-3	-48.236248E-6
46.200007E-3	30.283738E-3	-47.201374E-6	30.762682E-3	-66.036366E-6
46.800002E-3	30.286146E-3	38.737409E-6	30.760862E-3	15.431669E-6
47.399998E-3	30.321930E-3	73.565890E-6	30.778712E-3	73.489413E-6
48.000008E-3	30.279368E-3	-28.947590E-6	30.794453E-3	48.935704E-6
48.600003E-3	30.270714E-3	-65.049564E-6	30.785952E-3	-53.400821E-6
49.199998E-3	30.313851E-3	-4.2075535E-6	30.812979E-3	-66.717024E-6
49.800009E-3	30.314500E-3	74.659089E-6	30.776903E-3	17.736800E-6
50.400004E-3	30.330475E-3	29.984678E-6	30.817054E-3	72.198061E-6
50.999999E-3	30.453155E-3	-74.052849E-6	30.804597E-3	28.169801E-6
51.600009E-3	30.513788E-3	-55.283101E-6	30.802356E-3	-74.177631E-6
52.200004E-3	30.653566E-3	73.884163E-6	30.793117E-3	-68.818670E-6
52.800000E-3	30.660696E-3	56.841116E-6	30.789519E-3	25.655323E-6
53.400010E-3	30.698121E-3	-27.726555E-6	30.805323E-3	62.261628E-6
54.000005E-3	30.652488E-3	-91.683592E-6	30.823085E-3	4.0502782E-6
54.600000E-3	30.642040E-3	26.117354E-6	30.793831E-3	-71.932540E-6
55.200011E-3	30.626943E-3	78.792560E-6	30.809470E-3	-58.168127E-6
55.800006E-3	30.496374E-3	16.981156E-6	30.883433E-3	-419.82994E-6
56.400001E-3	30.420408E-3	-82.949620E-6	41.443463E-3	73.211122E-6
57.000011E-3	30.387135E-3	-53.073225E-6	41.583750E-3	-6.2662375E-6
57.600006E-3	30.354045E-3	64.169377E-6	41.777417E-3	-58.687187E-6
58.200002E-3	30.308668E-3	69.762653E-6	41.950133E-3	-1.9664199E-6
58.799997E-3	30.316647E-3	-48.605434E-6	42.150993E-3	69.482230E-6
59.400007E-3	30.288868E-3	-71.371971E-6	42.291429E-3	89.061170E-6
60.000002E-3	30.270046E-3	15.511878E-6	42.510726E-3	-12.921950E-6
60.599998E-3	30.275583E-3	71.937604E-6	42.746093E-3	-70.909227E-6
61.200008E-3	30.312523E-3	1.9515462E-6	42.871248E-3	-4.0780174E-6
61.800003E-3	30.360257E-3	-75.983691E-6	43.097828E-3	97.402663E-6
62.399998E-3	30.373421E-3	-28.316643E-6	43.325748E-3	53.874923E-6
63.000008E-3	30.367527E-3	55.907622E-6	43.463245E-3	-16.226408E-6
63.600004E-3	30.311527E-3	46.593676E-6	43.716215E-3	-58.700665E-6
64.199999E-3	30.367050E-3	-24.550973E-6	43.914843E-3	29.467545E-6
64.800009E-3	30.288698E-3	-70.901944E-6	44.125218E-3	81.226470E-6
65.400004E-3	30.241920E-3	20.132202E-6	44.298947E-3	21.498277E-6
66.000000E-3	30.159358E-3	67.830639E-6	44.493668E-3	-64.254236E-6
66.600010E-3	30.078052E-3	7.0308688E-6	44.614900E-3	-50.839968E-6
67.200005E-3	30.029302E-3	-57.096269E-6	44.806488E-3	44.962122E-6
67.800000E-3	29.946564E-3	-24.580544E-6	44.899423E-3	63.574851E-6
68.400010E-3	29.889457E-3	66.023676E-6	45.018986E-3	-24.724201E-6
69.000006E-3	29.906418E-3	57.367659E-6	45.138869E-3	-97.667311E-6
69.600001E-3	29.960468E-3	-36.815371E-6	45.235932E-3	1.9629929E-6
70.200011E-3	29.999785E-3	-72.498355E-6	45.344263E-3	79.431848E-6
70.800006E-3	30.087132E-3	2.6484481E-6	45.495629E-3	59.534432E-6
71.400002E-3	30.116973E-3	76.941891E-6	45.553241E-3	-32.778833E-6
72.000012E-3	30.224634E-3	-2.5184247E-6	45.728039E-3	-71.256851E-6
72.600007E-3	30.230384E-3	-77.498480E-6	45.838378E-3	29.762201E-6
73.200002E-3	30.314259E-3	-36.906862E-6	46.000525E-3	86.834618E-6
73.799998E-3	30.283073E-3	50.567854E-6	46.114936E-3	33.724045E-6
74.400008E-3	30.289061E-3	45.854478E-6	46.256859E-3	-67.132220E-6
75.000003E-3	30.276477E-3	-66.795285E-6	46.391286E-3	-8.8604320E-6
75.599998E-3	30.273490E-3	-76.991608E-6	46.552327E-3	43.246033E-6
76.200008E-3	30.297453E-3	21.844229E-6	46.677157E-3	74.761403E-6
76.800004E-3	30.275514E-3	66.094894E-6	46.879694E-3	-14.196454E-6
77.399999E-3	30.283056E-3	-598.40812E-9	46.982467E-3	-75.198019E-6
78.000009E-3	30.294700E-3	-84.661187E-6	47.174715E-3	-1.2063640E-6
78.600004E-3	30.299611E-3	-13.076731E-6	47.334518E-3	85.569649E-6
79.200000E-3	30.351968E-3	64.473075E-6	47.460623E-3	37.669932E-6
79.800010E-3	30.436920E-3	41.249659E-6	47.624867E-3	-37.447164E-6
80.400005E-3	42.598419E-3	-745.04520E-6	47.756713E-3	-46.002118E-6
81.000000E-3	47.747511E-3	6.6684934E-6	47.812760E-3	36.642396E-6
81.600010E-3	47.967803E-3	115.02997E-6	47.969054E-3	37.941794E-6
82.200006E-3	48.214510E-3	157.44189E-6	48.089992E-3	3.3875640E-6
82.800001E-3	48.420765E-3	80.812555E-6	48.232481E-3	-72.680836E-6
83.400011E-3	48.596922E-3	18.215716E-6	48.378222E-3	-31.697717E-6
84.000006E-3	48.695497E-3	84.413274E-6	48.455887E-3	78.546836E-6
84.600002E-3	48.722792E-3	147.38354E-6	48.564125E-3	50.314586E-6
85.200012E-3	48.804771E-3	128.81987E-6	48.726730E-3	-23.997813E-6
85.800007E-3	48.968486E-3	21.910251E-6	48.781373E-3	-60.727099E-6
86.400002E-3	49.056891E-3	-3.0904600E-6	48.878722E-3	13.909053E-6
87.000012E-3	49.200069E-3	110.66881E-6	48.997693E-3	69.519527E-6
87.600008E-3	49.311399E-3	158.91851E-6	49.104515E-3	6.2829045E-6
88.200003E-3	49.418230E-3	65.074200E-6	49.335640E-3	-56.238041E-6
88.799998E-3	49.574550E-3	11.359932E-6	49.587373E-3	-20.803829E-6
89.400008E-3	49.695257E-3	68.225912E-6	49.774196E-3	75.422256E-6
90.000004E-3	49.833879E-3	141.97352E-6	50.012607E-3	59.684950E-6
90.599999E-3	50.005727E-3	106.69728E-6	50.191838E-3	-34.133947E-6
91.200009E-3	50.140642E-3	19.564468E-6	50.436731E-3	-48.287748E-6
91.800004E-3	50.298914E-3	31.470758E-6	50.614476E-3	37.324589E-6
92.399999E-3	50.406024E-3	129.58454E-6	50.797727E-3	74.226708E-6
93.000010E-3	50.536208E-3	158.22514E-6	50.981812E-3	619.36521E-9
93.600005E-3	50.640889E-3	60.061502E-6	51.081579E-3	-60.286187E-6
94.200000E-3	50.677046E-3	796.40193E-9	51.204864E-3	23.260969E-6
94.800010E-3	50.797660E-3	86.255146E-6	51.182155E-3	63.588894E-6
95.400006E-3	50.843239E-3	155.43136E-6	51.377136E-3	43.192027E-6
96.000001E-3	50.897460E-3	115.30097E-6	51.490750E-3	-32.794116E-6
96.600011E-3	51.001597E-3	8.9974765E-6	51.611140E-3	-40.943931E-6
97.200006E-3	51.167689E-3	37.621365E-6	51.833011E-3	43.735294E-6
97.800002E-3	51.485572E-3	141.76959E-6	51.998589E-3	68.070782E-6
98.400012E-3	51.794115E-3	138.06814E-6	52.223649E-3	2.7169326E-6
99.000007E-3	51.998749E-3	40.924777E-6	52.370716E-3	-65.200184E-6
99.600002E-3	52.218508E-3	821.79980E-9	52.551303E-3	5.0976341E-6
100.20000E-3	52.369002E-3	82.745602E-6	52.795287E-3	68.700654E-6
100.80001E-3	52.513845E-3	142.05092E-6	53.045485E-3	51.742161E-6
101.40002E-3	52.702863E-3	76.935205E-6	53.220883E-3	-38.226081E-6
102.00000E-3	52.841049E-3	8.4197954E-6	53.354353E-3	-45.668945E-6
102.60001E-3	53.011931E-3	84.763218E-6	53.509649E-3	41.937401E-6
103.20002E-3	53.156063E-3	144.51826E-6	53.561434E-3	69.180074E-6
103.80000E-3	53.301677E-3	106.27475E-6	53.656258E-3	11.730286E-6
104.40001E-3	53.446591E-3	2.9380526E-6	53.663842E-3	-55.273103E-6
105.00002E-3	53.637367E-3	20.644200E-6	53.773779E-3	10.517165E-6
105.60000E-3	53.821765E-3	133.26366E-6	53.845249E-3	77.953518E-6
106.20001E-3	54.015860E-3	159.47480E-6	54.006800E-3	40.606079E-6
106.80002E-3	54.214828E-3	65.140419E-6	54.092370E-3	-48.153521E-6
107.40000E-3	54.491755E-3	31.150157E-6	54.176278E-3	-54.964417E-6
108.00001E-3	54.751385E-3	71.686532E-6	54.314848E-3	57.089692E-6
108.60002E-3	54.900531E-3	160.62637E-6	54.449622E-3	82.975537E-6
109.20000E-3	55.069018E-3	112.64141E-6	54.589417E-3	4.9393016E-6
109.80001E-3	55.173695E-3	14.795107E-6	54.715022E-3	-80.327525E-6
110.40002E-3	55.269662E-3	21.996215E-6	54.883864E-3	5.1711118E-6
111.00000E-3	55.355273E-3	148.13076E-6	55.075258E-3	68.446956E-6
111.60001E-3	55.426169E-3	138.42416E-6	55.210337E-3	34.328339E-6
112.19999E-3	55.497631E-3	49.176426E-6	55.274926E-3	-68.890091E-6
112.80000E-3	55.643778E-3	11.018776E-6	55.411465E-3	-25.559400E-6
113.40001E-3	55.801075E-3	91.556809E-6	55.488072E-3	48.633014E-6
113.99999E-3	55.910926E-3	174.17484E-6	55.563487E-3	69.561967E-6
114.60000E-3	56.043718E-3	88.200031E-6	55.662073E-3	-30.164547E-6
115.20001E-3	56.216545E-3	5.3752310E-6	55.757530E-3	-59.640686E-6
115.79999E-3	56.186762E-3	56.575045E-6	55.831715E-3	23.734679E-6
116.40000E-3	56.329209E-3	138.28684E-6	56.015972E-3	70.104812E-6
117.00001E-3	56.485038E-3	116.43753E-6	56.255568E-3	4.6343948E-6
117.59999E-3	56.570392E-3	32.790042E-6	56.528404E-3	-72.947805E-6
118.20000E-3	56.648195E-3	10.340807E-6	56.761540E-3	-32.684256E-6
118.80001E-3	56.732930E-3	122.54252E-6	56.974817E-3	77.822129E-6
119.39999E-3	56.800529E-3	126.35683E-6	57.146456E-3	52.454845E-6
120.00000E-3	56.843944E-3	72.391995E-6	57.315115E-3	-50.111499E-6
120.60001E-3	56.916330E-3	-14.696868E-6	57.485942E-3	-62.251333E-6
121.20000E-3	56.993734E-3	78.224431E-6	57.631228E-3	31.002830E-6
121.80001E-3	57.205167E-3	167.05308E-6	57.772730E-3	70.314112E-6
122.40002E-3	57.392072E-3	107.30263E-6	57.903010E-3	-8.1678181E-6
123.00000E-3	57.555273E-3	2.9225564E-6	57.982385E-3	-61.164668E-6
123.60001E-3	57.771984E-3	11.809209E-6	58.107447E-3	-11.525073E-6
124.20002E-3	57.943568E-3	98.038508E-6	58.278624E-3	66.372471E-6
124.80000E-3	58.070023E-3	87.676774E-6	58.484010E-3	27.267857E-6
125.40001E-3	58.256153E-3	-20.072939E-6	58.629625E-3	-60.119604E-6
126.00002E-3	58.398634E-3	9.8960772E-6	58.839861E-3	-52.849420E-6
126.60000E-3	58.691811E-3	81.880047E-6	59.063073E-3	51.314837E-6
127.20001E-3	58.850285E-3	108.91473E-6	59.272073E-3	80.195859E-6
127.80002E-3	59.043538E-3	4.0911909E-6	59.475362E-3	-8.6341161E-6
128.40000E-3	59.324004E-3	-15.556187E-6	59.615277E-3	-61.723003E-6
129.00001E-3	59.555005E-3	86.111075E-6	59.737857E-3	11.043117E-6
129.60002E-3	59.831236E-3	91.894639E-6	59.779257E-3	90.932372E-6
130.20000E-3	60.030811E-3	25.239548E-6	59.883129E-3	22.091945E-6
130.80001E-3	60.215749E-3	-32.552842E-6	59.949346E-3	-66.963119E-6
131.40002E-3	60.287204E-3	23.603134E-6	60.013201E-3	-24.386452E-6
132.00000E-3	60.364366E-3	104.02183E-6	60.098808E-3	72.585404E-6
132.60001E-3	60.392674E-3	48.483191E-6	60.256798E-3	108.77592E-6
133.20002E-3	60.479410E-3	-26.236969E-6	60.374100E-3	12.446274E-6
133.80000E-3	60.618691E-3	6.6994839E-6	60.492564E-3	-33.102351E-6
134.40001E-3	60.767069E-3	101.72655E-6	60.641814E-3	40.379600E-6
135.00002E-3	60.889445E-3	91.621092E-6	60.805142E-3	109.44682E-6
135.60000E-3	61.047956E-3	-18.233193E-6	60.930241E-3	47.798971E-6
136.20001E-3	61.176896E-3	-6.1572255E-6	61.061714E-3	-55.016575E-6
136.80002E-3	61.318211E-3	83.695137E-6	61.233174E-3	21.539316E-6
137.40000E-3	61.450131E-3	99.420155E-6	61.353832E-3	111.68491E-6
138.00001E-3	61.548807E-3	18.099443E-6	61.479796E-3	98.616292E-6
138.60002E-3	61.580822E-3	-19.227595E-6	61.553221E-3	-25.931251E-6
139.20000E-3	61.616760E-3	30.552477E-6	61.622936E-3	-23.793848E-6
139.80001E-3	61.834600E-3	119.64418E-6	61.744902E-3	69.435431E-6
140.40002E-3	61.945412E-3	60.102841E-6	61.779007E-3	102.21788E-6
141.00000E-3	62.131707E-3	-62.867482E-6	61.906729E-3	16.709566E-6
141.60001E-3	62.350400E-3	25.819576E-6	62.070500E-3	-43.479275E-6
142.19999E-3	62.602811E-3	91.006623E-6	62.260974E-3	28.109909E-6
142.80000E-3	62.821433E-3	87.538014E-6	62.468663E-3	108.00897E-6
143.40001E-3	63.030496E-3	-24.659532E-6	62.664606E-3	76.668752E-6
143.99999E-3	63.172944E-3	-17.461192E-6	62.892482E-3	-12.504894E-6
144.60000E-3	63.383728E-3	69.456444E-6	63.068822E-3	-9.6733766E-6
145.20001E-3	63.572921E-3	108.11251E-6	63.289076E-3	79.693033E-6
145.79999E-3	63.546546E-3	-6.7653255E-6	63.634977E-3	103.59718E-6
146.40000E-3	63.666075E-3	-24.145902E-6	63.766815E-3	25.383446E-6
147.00001E-3	63.869730E-3	41.498319E-6	63.937791E-3	-24.269943E-6
147.60000E-3	64.067245E-3	112.25799E-6	64.063616E-3	60.092971E-6
148.20001E-3	64.239755E-3	28.734361E-6	64.297408E-3	98.985052E-6
148.80002E-3	64.464875E-3	-37.678808E-6	64.472593E-3	27.353935E-6
149.40000E-3	64.733714E-3	27.340931E-6	64.645082E-3	-26.222371E-6
150.00001E-3	64.965695E-3	96.105876E-6	64.804450E-3	-2.8684610E-6
